Character table of Sysmmetric Group (n=17)
297X297	[17]	[16 1]	[15 2]	[15 1 1]	[14 3]	[14 2 1]	[14 1 1 1]	[13 4]	[13 3 1]	[13 2 2]	[13 2 1 1]	[13 1 1 1 1]	[12 5]	[12 4 1]	[12 3 2]	[12 3 1 1]	[12 2 2 1]	[12 2 1 1 1]	[12 1 1 1 1 1]	[11 6]	[11 5 1]	[11 4 2]	[11 4 1 1]	[11 3 3]	[11 3 2 1]	[11 3 1 1 1]	[11 2 2 2]	[11 2 2 1 1]	[11 2 1 1 1 1]	[11 1 1 1 1 1 1]	[10 7]	[10 6 1]	[10 5 2]	[10 5 1 1]	[10 4 3]	[10 4 2 1]	[10 4 1 1 1]	[10 3 3 1]	[10 3 2 2]	[10 3 2 1 1]	[10 3 1 1 1 1]	[10 2 2 2 1]	[10 2 2 1 1 1]	[10 2 1 1 1 1 1]	[10 1 1 1 1 1 1 1]	[9 8]	[9 7 1]	[9 6 2]	[9 6 1 1]	[9 5 3]	[9 5 2 1]	[9 5 1 1 1]	[9 4 4]	[9 4 3 1]	[9 4 2 2]	[9 4 2 1 1]	[9 4 1 1 1 1]	[9 3 3 2]	[9 3 3 1 1]	[9 3 2 2 1]	[9 3 2 1 1 1]	[9 3 1 1 1 1 1]	[9 2 2 2 2]	[9 2 2 2 1 1]	[9 2 2 1 1 1 1]	[9 2 1 1 1 1 1 1]	[9 1 1 1 1 1 1 1 1]	[8 8 1]	[8 7 2]	[8 7 1 1]	[8 6 3]	[8 6 2 1]	[8 6 1 1 1]	[8 5 4]	[8 5 3 1]	[8 5 2 2]	[8 5 2 1 1]	[8 5 1 1 1 1]	[8 4 4 1]	[8 4 3 2]	[8 4 3 1 1]	[8 4 2 2 1]	[8 4 2 1 1 1]	[8 4 1 1 1 1 1]	[8 3 3 3]	[8 3 3 2 1]	[8 3 3 1 1 1]	[8 3 2 2 2]	[8 3 2 2 1 1]	[8 3 2 1 1 1 1]	[8 3 1 1 1 1 1 1]	[8 2 2 2 2 1]	[8 2 2 2 1 1 1]	[8 2 2 1 1 1 1 1]	[8 2 1 1 1 1 1 1 1]	[8 1 1 1 1 1 1 1 1 1]	[7 7 3]	[7 7 2 1]	[7 7 1 1 1]	[7 6 4]	[7 6 3 1]	[7 6 2 2]	[7 6 2 1 1]	[7 6 1 1 1 1]	[7 5 5]	[7 5 4 1]	[7 5 3 2]	[7 5 3 1 1]	[7 5 2 2 1]	[7 5 2 1 1 1]	[7 5 1 1 1 1 1]	[7 4 4 2]	[7 4 4 1 1]	[7 4 3 3]	[7 4 3 2 1]	[7 4 3 1 1 1]	[7 4 2 2 2]	[7 4 2 2 1 1]	[7 4 2 1 1 1 1]	[7 4 1 1 1 1 1 1]	[7 3 3 3 1]	[7 3 3 2 2]	[7 3 3 2 1 1]	[7 3 3 1 1 1 1]	[7 3 2 2 2 1]	[7 3 2 2 1 1 1]	[7 3 2 1 1 1 1 1]	[7 3 1 1 1 1 1 1 1]	[7 2 2 2 2 2]	[7 2 2 2 2 1 1]	[7 2 2 2 1 1 1 1]	[7 2 2 1 1 1 1 1 1]	[7 2 1 1 1 1 1 1 1 1]	[7 1 1 1 1 1 1 1 1 1 1]	[6 6 5]	[6 6 4 1]	[6 6 3 2]	[6 6 3 1 1]	[6 6 2 2 1]	[6 6 2 1 1 1]	[6 6 1 1 1 1 1]	[6 5 5 1]	[6 5 4 2]	[6 5 4 1 1]	[6 5 3 3]	[6 5 3 2 1]	[6 5 3 1 1 1]	[6 5 2 2 2]	[6 5 2 2 1 1]	[6 5 2 1 1 1 1]	[6 5 1 1 1 1 1 1]	[6 4 4 3]	[6 4 4 2 1]	[6 4 4 1 1 1]	[6 4 3 3 1]	[6 4 3 2 2]	[6 4 3 2 1 1]	[6 4 3 1 1 1 1]	[6 4 2 2 2 1]	[6 4 2 2 1 1 1]	[6 4 2 1 1 1 1 1]	[6 4 1 1 1 1 1 1 1]	[6 3 3 3 2]	[6 3 3 3 1 1]	[6 3 3 2 2 1]	[6 3 3 2 1 1 1]	[6 3 3 1 1 1 1 1]	[6 3 2 2 2 2]	[6 3 2 2 2 1 1]	[6 3 2 2 1 1 1 1]	[6 3 2 1 1 1 1 1 1]	[6 3 1 1 1 1 1 1 1 1]	[6 2 2 2 2 2 1]	[6 2 2 2 2 1 1 1]	[6 2 2 2 1 1 1 1 1]	[6 2 2 1 1 1 1 1 1 1]	[6 2 1 1 1 1 1 1 1 1 1]	[6 1 1 1 1 1 1 1 1 1 1 1]	[5 5 5 2]	[5 5 5 1 1]	[5 5 4 3]	[5 5 4 2 1]	[5 5 4 1 1 1]	[5 5 3 3 1]	[5 5 3 2 2]	[5 5 3 2 1 1]	[5 5 3 1 1 1 1]	[5 5 2 2 2 1]	[5 5 2 2 1 1 1]	[5 5 2 1 1 1 1 1]	[5 5 1 1 1 1 1 1 1]	[5 4 4 4]	[5 4 4 3 1]	[5 4 4 2 2]	[5 4 4 2 1 1]	[5 4 4 1 1 1 1]	[5 4 3 3 2]	[5 4 3 3 1 1]	[5 4 3 2 2 1]	[5 4 3 2 1 1 1]	[5 4 3 1 1 1 1 1]	[5 4 2 2 2 2]	[5 4 2 2 2 1 1]	[5 4 2 2 1 1 1 1]	[5 4 2 1 1 1 1 1 1]	[5 4 1 1 1 1 1 1 1 1]	[5 3 3 3 3]	[5 3 3 3 2 1]	[5 3 3 3 1 1 1]	[5 3 3 2 2 2]	[5 3 3 2 2 1 1]	[5 3 3 2 1 1 1 1]	[5 3 3 1 1 1 1 1 1]	[5 3 2 2 2 2 1]	[5 3 2 2 2 1 1 1]	[5 3 2 2 1 1 1 1 1]	[5 3 2 1 1 1 1 1 1 1]	[5 3 1 1 1 1 1 1 1 1 1]	[5 2 2 2 2 2 2]	[5 2 2 2 2 2 1 1]	[5 2 2 2 2 1 1 1 1]	[5 2 2 2 1 1 1 1 1 1]	[5 2 2 1 1 1 1 1 1 1 1]	[5 2 1 1 1 1 1 1 1 1 1 1]	[5 1 1 1 1 1 1 1 1 1 1 1 1]	[4 4 4 4 1]	[4 4 4 3 2]	[4 4 4 3 1 1]	[4 4 4 2 2 1]	[4 4 4 2 1 1 1]	[4 4 4 1 1 1 1 1]	[4 4 3 3 3]	[4 4 3 3 2 1]	[4 4 3 3 1 1 1]	[4 4 3 2 2 2]	[4 4 3 2 2 1 1]	[4 4 3 2 1 1 1 1]	[4 4 3 1 1 1 1 1 1]	[4 4 2 2 2 2 1]	[4 4 2 2 2 1 1 1]	[4 4 2 2 1 1 1 1 1]	[4 4 2 1 1 1 1 1 1 1]	[4 4 1 1 1 1 1 1 1 1 1]	[4 3 3 3 3 1]	[4 3 3 3 2 2]	[4 3 3 3 2 1 1]	[4 3 3 3 1 1 1 1]	[4 3 3 2 2 2 1]	[4 3 3 2 2 1 1 1]	[4 3 3 2 1 1 1 1 1]	[4 3 3 1 1 1 1 1 1 1]	[4 3 2 2 2 2 2]	[4 3 2 2 2 2 1 1]	[4 3 2 2 2 1 1 1 1]	[4 3 2 2 1 1 1 1 1 1]	[4 3 2 1 1 1 1 1 1 1 1]	[4 3 1 1 1 1 1 1 1 1 1 1]	[4 2 2 2 2 2 2 1]	[4 2 2 2 2 2 1 1 1]	[4 2 2 2 2 1 1 1 1 1]	[4 2 2 2 1 1 1 1 1 1 1]	[4 2 2 1 1 1 1 1 1 1 1 1]	[4 2 1 1 1 1 1 1 1 1 1 1 1]	[4 1 1 1 1 1 1 1 1 1 1 1 1 1]	[3 3 3 3 3 2]	[3 3 3 3 3 1 1]	[3 3 3 3 2 2 1]	[3 3 3 3 2 1 1 1]	[3 3 3 3 1 1 1 1 1]	[3 3 3 2 2 2 2]	[3 3 3 2 2 2 1 1]	[3 3 3 2 2 1 1 1 1]	[3 3 3 2 1 1 1 1 1 1]	[3 3 3 1 1 1 1 1 1 1 1]	[3 3 2 2 2 2 2 1]	[3 3 2 2 2 2 1 1 1]	[3 3 2 2 2 1 1 1 1 1]	[3 3 2 2 1 1 1 1 1 1 1]	[3 3 2 1 1 1 1 1 1 1 1 1]	[3 3 1 1 1 1 1 1 1 1 1 1 1]	[3 2 2 2 2 2 2 2]	[3 2 2 2 2 2 2 1 1]	[3 2 2 2 2 2 1 1 1 1]	[3 2 2 2 2 1 1 1 1 1 1]	[3 2 2 2 1 1 1 1 1 1 1 1]	[3 2 2 1 1 1 1 1 1 1 1 1 1]	[3 2 1 1 1 1 1 1 1 1 1 1 1 1]	[3 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	[2 2 2 2 2 2 2 2 1]	[2 2 2 2 2 2 2 1 1 1]	[2 2 2 2 2 2 1 1 1 1 1]	[2 2 2 2 2 1 1 1 1 1 1 1]	[2 2 2 2 1 1 1 1 1 1 1 1 1]	[2 2 2 1 1 1 1 1 1 1 1 1 1 1]	[2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]	[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]	
[8 2 2 2 2 1]	1	0	3	-4	0	1	0	2	-6	8	-3	6	0	4	0	0	0	-3	0	-2	-4	0	0	-6	0	8	4	-6	1	-4	0	6	0	0	6	0	-8	0	0	0	0	2	0	3	0	-2	-2	-8	4	0	0	2	-6	0	-4	6	0	0	0	-2	0	-4	0	0	0	1	0	4	0	0	8	0	-6	0	0	0	0	0	0	4	-6	0	0	4	0	2	0	0	0	0	0	0	0	0	-1	0	-2	0	0	-6	0	-4	6	0	4	0	0	-6	4	0	0	0	8	-4	0	4	0	-4	-4	0	-2	0	0	0	0	4	0	0	0	0	-4	4	-3	4	2	0	4	0	-6	0	0	0	0	0	0	2	0	0	0	0	0	0	-8	0	6	0	0	0	0	4	0	0	0	0	0	-4	0	0	0	0	0	0	0	0	0	0	-1	0	-4	-2	0	6	0	-8	0	0	0	0	0	0	0	6	0	8	-6	2	-6	8	-2	0	-2	6	-4	0	2	-2	2	0	-8	0	6	6	0	-6	0	-6	0	6	0	6	-2	8	-8	3	-6	-6	0	0	0	4	0	4	0	0	-4	0	-4	0	4	0	4	0	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	0	0	3	0	-2	-4	6	0	6	2	-8	0	-6	6	0	8	0	0	0	-8	-4	2	-6	4	-4	6	-1	4	2	0	2	0	-2	0	-3	0	-1	
[8 2 2 2 1 1 1]	1	2	3	-2	4	-1	-6	2	0	4	-3	0	0	-2	2	-6	6	3	6	-2	2	0	0	0	-2	-4	2	0	1	2	-4	0	-2	6	0	2	4	0	0	0	0	-2	-4	-3	-2	-2	0	-4	4	0	-6	-4	0	0	-2	0	0	0	0	2	4	2	0	0	0	1	-2	2	-2	6	4	2	0	2	6	0	-2	-6	-2	2	0	0	2	-2	0	-2	-4	0	0	-2	2	0	0	2	1	-2	-4	-6	0	0	0	-2	0	0	-2	-6	0	0	2	6	0	0	-4	-2	0	4	0	-2	2	0	2	0	0	-6	0	2	-2	0	0	0	-2	2	-3	2	2	4	2	0	0	0	0	0	6	-4	-6	-2	0	6	-6	0	0	2	4	4	0	0	-2	0	-6	-2	0	0	0	4	0	4	-4	0	6	2	4	-4	0	-6	0	0	1	6	2	-2	-2	0	0	-4	6	0	0	6	0	0	0	0	0	-4	0	2	0	4	-2	0	-2	0	2	0	2	-2	-2	-4	-4	0	0	0	0	0	-2	0	0	0	0	0	-4	4	-4	3	0	0	-2	2	-6	-2	0	2	6	0	2	0	2	0	-2	0	-2	0	2	0	4	-6	-2	0	6	0	0	-6	2	-6	2	-2	6	6	4	6	0	-6	-3	-6	2	-2	0	2	0	-4	4	0	0	0	-2	-4	-2	0	2	4	2	0	0	2	-2	0	-1	-2	-2	-4	-2	0	2	4	3	2	1	
[8 2 2 1 1 1 1 1]	1	4	7	4	8	5	-4	6	6	0	-11	-10	0	4	4	-4	-4	-11	-4	-6	-4	0	0	2	4	0	4	6	5	4	-8	-6	-4	4	-2	-4	0	0	0	0	0	6	8	7	4	-6	-6	0	12	0	4	10	2	0	-4	-6	-4	0	0	-6	-8	-8	0	0	0	1	0	-4	-4	4	0	4	10	4	-4	0	-4	4	4	4	6	0	4	-4	0	6	8	0	0	-4	-4	0	0	4	-1	-4	-2	-4	0	6	-4	4	-10	0	4	-4	0	-18	-4	-4	0	0	0	-4	0	12	0	4	4	0	-6	0	0	0	0	-4	4	0	0	0	4	8	-7	-4	6	8	16	0	10	0	0	0	4	-8	4	6	0	4	4	0	0	-4	0	8	-6	0	0	0	-4	-4	0	0	0	-8	0	-12	-8	0	4	-4	8	-8	0	-4	4	0	-5	4	-4	-6	-4	-6	0	0	0	0	0	-4	0	0	0	-2	0	0	6	6	6	0	-6	0	-6	-10	4	0	6	-6	6	8	0	0	18	-6	0	10	4	6	0	-6	0	-10	-10	0	0	11	10	2	4	4	-4	4	0	4	-4	0	-16	0	-4	0	-4	0	4	0	-4	0	-8	4	-4	4	4	0	0	4	-4	-4	4	-4	4	-4	-12	-4	0	4	11	4	-6	-4	-6	-4	-2	2	0	0	2	-2	4	0	4	0	-4	0	4	6	6	4	-4	-6	-5	-4	6	8	6	0	-6	-8	-7	-4	-1	
[8 2 1 1 1 1 1 1 1]	1	6	15	14	20	35	14	14	36	20	21	0	0	14	14	6	-6	-21	-14	-14	-14	0	0	0	-14	-20	-14	-36	-35	-14	-20	-36	-14	-6	0	14	20	0	0	0	0	-14	-20	-15	-6	-14	-36	-20	-20	0	6	20	0	0	14	36	36	0	0	14	20	14	0	0	0	1	-2	-14	-6	-14	20	6	0	14	-6	0	-6	14	-14	-14	-36	0	6	14	0	-14	-20	0	0	-6	6	0	0	6	1	-6	20	14	0	36	36	14	0	0	14	6	0	-36	-14	-14	0	0	-20	14	0	-20	0	14	-14	0	14	0	0	-30	0	-14	-6	0	0	0	14	14	-15	-14	14	20	14	0	0	0	0	0	-6	-20	6	-14	0	-14	14	0	0	14	20	20	36	0	70	0	14	14	0	0	0	20	0	-20	-20	0	-14	6	20	-20	0	14	36	0	-35	-14	-14	-14	-14	-36	0	-20	-42	0	0	-14	0	0	0	0	0	-20	36	14	-36	20	-14	0	-14	0	-14	0	14	-14	-14	-20	-20	0	-36	-36	0	0	-6	36	0	-36	0	0	20	20	-20	-21	0	0	-14	14	6	14	0	-14	-6	0	14	0	-14	0	14	0	14	0	-14	0	20	6	-14	36	-6	0	0	14	6	6	14	-14	-6	-14	-20	-6	0	6	21	14	14	14	36	14	0	20	20	0	0	0	-6	-20	-14	0	14	20	-14	-36	-36	-14	14	36	35	14	-14	-20	-14	0	14	20	15	6	1	
[8 1 1 1 1 1 1 1 1 1]	1	8	27	28	48	105	56	42	162	120	189	70	0	84	168	216	216	189	56	-42	-84	0	0	42	168	120	84	162	105	28	-48	-162	-168	-216	-42	-168	-120	0	0	0	0	42	48	27	8	-26	-106	-120	-188	0	-216	-190	42	0	-84	-162	-104	0	0	-42	-48	-28	0	0	0	1	0	-28	-8	-56	120	8	-70	168	216	0	-8	-56	168	84	162	0	8	-28	0	42	48	0	0	-8	-8	0	0	8	-1	-8	78	56	0	162	216	28	70	0	84	216	0	162	-28	56	0	0	120	-84	0	132	0	28	28	0	-42	0	0	0	0	-28	8	0	0	0	28	28	-27	-28	42	48	-84	0	-70	0	0	0	-216	-48	-216	-294	0	-56	-56	0	0	-168	-120	48	-162	0	0	0	56	-28	0	0	0	-48	0	-132	-48	0	-56	-8	48	-48	0	56	104	0	-105	-56	-84	-42	-168	-162	0	-120	0	0	0	56	0	0	0	-42	0	120	162	42	162	120	294	0	-42	70	28	0	42	-42	42	48	-120	0	-162	-162	0	-70	8	162	0	-162	0	70	190	120	-120	-189	-70	42	168	168	216	84	0	84	216	0	84	0	-84	0	-28	0	84	0	-84	0	-48	-216	-168	-216	-216	0	0	-56	-8	216	168	-168	-216	56	188	216	0	-216	-189	-56	-42	-84	-162	-168	-42	-78	-120	0	42	-42	8	120	168	0	-168	-120	28	106	162	84	-84	-162	-105	-28	26	48	42	0	-42	-48	-27	-8	-1	
[7 7 3]	1	-1	0	1	1	-1	0	-1	0	1	0	0	0	1	-1	0	0	0	0	0	0	0	-1	0	1	0	-1	0	0	0	2	-2	0	2	0	0	-1	0	0	-1	2	1	0	-2	2	-2	0	2	0	0	-2	0	0	0	0	2	-1	0	0	0	-1	0	0	-1	2	0	-2	2	-2	0	0	0	0	0	0	2	0	0	0	0	0	-2	0	1	0	0	0	0	2	-1	0	0	-1	0	0	2	2	0	0	-2	0	0	0	0	0	2	-2	0	0	0	0	0	-2	0	2	0	0	0	0	-1	0	0	-2	2	0	0	-1	2	0	0	1	0	-2	0	2	0	0	0	0	0	0	-2	0	0	2	0	0	0	0	0	0	0	0	2	-2	0	0	-2	0	0	2	-1	0	2	0	0	0	0	0	0	-1	0	0	0	-1	2	0	0	2	0	-2	0	0	0	0	0	0	0	0	0	0	0	2	0	-2	0	0	0	0	2	0	0	0	-2	0	1	0	0	-2	0	0	0	0	0	0	2	-1	0	0	0	0	-1	0	0	0	0	-2	0	2	0	0	2	0	0	0	-2	0	0	0	2	0	0	-1	-2	0	2	0	0	0	0	0	0	0	-2	0	1	0	0	0	2	-1	0	0	0	2	0	-2	0	0	2	0	0	0	0	-2	2	0	0	-1	1	2	0	-2	0	1	0	-1	1	-2	2	0	0	-1	1	0	-1	1	
[7 7 2 1]	1	0	0	-1	0	1	0	-1	0	-1	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	2	-2	0	2	0	0	-1	0	0	0	2	-1	0	-2	2	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	-2	2	0	0	0	0	0	0	-2	0	0	0	0	0	2	0	1	0	0	0	0	-2	0	0	0	1	0	0	-2	-2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	-2	0	0	0	0	-1	0	0	2	0	0	0	0	0	0	0	-1	0	2	0	2	0	0	0	0	0	0	-2	0	0	-2	0	0	0	0	0	0	0	0	2	2	0	0	-2	0	0	2	-1	0	-2	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	2	0	0	0	-2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	-2	0	0	0	-2	0	0	0	2	0	0	-1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	1	0	0	0	-2	0	0	0	0	2	0	0	0	0	-2	0	0	0	0	1	2	0	2	0	-1	0	-1	1	0	-2	0	0	1	0	0	0	-1	
[7 7 1 1 1]	1	2	0	1	-2	-1	0	-1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	-1	0	-2	0	-1	0	0	0	2	-2	0	2	0	0	-1	0	0	2	2	1	0	-2	2	4	0	-4	0	0	4	0	0	0	0	-4	-1	0	0	0	2	0	0	-1	-4	0	4	2	-2	0	0	0	0	0	0	2	0	0	0	0	0	-2	0	1	0	0	0	0	2	2	0	0	-1	0	0	2	2	0	0	4	0	0	0	0	0	-4	-2	0	0	0	0	0	4	0	2	0	0	0	0	-1	0	0	-2	-4	0	0	2	-4	0	0	1	0	-2	0	2	0	0	0	0	0	0	-2	0	0	2	0	0	0	0	0	0	0	0	2	-2	0	0	-2	0	0	2	-1	0	2	0	0	0	0	0	0	2	0	0	0	-1	2	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	-4	0	-2	0	0	0	0	2	0	0	0	-2	0	1	0	0	4	0	0	0	0	0	0	-4	2	0	0	0	0	-1	0	0	0	0	4	0	2	0	0	2	0	0	0	-2	0	0	0	2	0	0	-1	-2	0	-4	0	0	0	0	0	0	0	4	0	-2	0	0	0	2	-1	0	0	0	2	0	4	0	0	2	0	0	0	0	-2	-4	0	0	2	1	2	0	-2	0	1	0	-1	1	4	2	0	0	-1	-2	0	2	1	
[7 6 4]	1	-1	0	1	0	0	-1	1	-1	0	1	0	-1	0	1	0	-1	0	0	1	0	-1	1	0	0	-1	1	0	1	-1	0	-1	1	0	0	0	-1	0	-1	1	1	0	-1	-1	2	-1	1	0	0	0	-1	1	0	0	1	0	0	0	0	0	-1	0	-1	1	1	0	-2	1	-1	-1	0	1	0	0	0	0	0	-1	0	0	0	-1	1	0	0	0	0	1	0	0	0	0	-1	0	0	2	0	1	0	1	-1	-1	0	0	-1	0	1	0	0	0	1	-1	1	0	0	-1	1	0	0	-1	0	-1	1	0	-1	0	0	1	0	1	0	0	-1	-1	-1	0	1	0	0	0	0	2	-1	-1	-1	0	1	0	0	-1	0	1	1	-1	0	-1	0	1	0	0	0	1	1	-1	1	-1	0	0	0	1	-1	-1	0	-1	0	1	1	0	-1	-1	1	1	1	0	0	-1	-1	0	1	1	-1	0	-2	0	0	0	1	1	0	0	0	0	0	-1	0	0	-1	-1	1	0	0	0	0	0	0	0	1	0	0	0	1	-1	-1	0	0	0	1	1	-1	0	0	-1	-1	-1	1	1	0	0	-1	0	1	-1	1	2	0	0	0	-1	0	0	0	1	1	-1	0	0	-1	-1	0	0	1	0	1	-1	-1	-1	1	0	0	0	0	0	0	0	-1	0	1	-1	1	0	1	1	-1	0	0	-1	0	1	-1	0	1	-1	1	0	0	-1	1	
[7 6 3 1]	1	0	-1	0	1	0	1	0	0	0	-1	0	-1	0	0	0	1	0	0	1	0	0	1	-1	0	-1	-1	0	1	-1	1	-1	0	0	0	0	-1	1	0	0	1	0	0	-1	1	-1	0	0	0	1	0	1	0	-1	0	0	0	0	0	0	0	0	1	0	-1	1	0	0	0	1	1	-1	0	-1	-1	1	0	-1	1	0	1	0	0	0	0	0	-1	-1	0	1	-1	0	0	1	-1	-1	0	-1	0	-1	1	1	0	0	0	1	-1	0	0	0	1	0	-1	0	0	0	-1	0	0	0	0	1	0	0	1	0	-1	1	0	-1	0	0	1	1	0	0	-1	0	0	0	0	1	0	-1	1	0	1	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	-1	0	1	0	0	0	0	0	0	1	0	-1	-1	0	-1	-1	0	1	1	0	0	-1	-1	0	1	1	-1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	-1	0	0	0	0	0	0	0	0	-1	1	1	0	0	1	0	0	-1	0	0	1	0	0	1	1	0	0	-1	-1	0	0	1	-1	0	-1	-1	-1	1	1	-1	1	1	0	0	0	-1	-1	0	0	-1	0	1	-1	0	0	1	1	0	0	-1	-1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	-1	-1	1	0	-1	1	0	-1	
[7 6 2 2]	1	-1	2	-1	-2	0	1	1	1	0	-1	0	-1	0	-1	0	1	0	0	1	0	-1	1	2	0	-1	-1	0	1	-1	0	-1	1	0	0	0	-1	-2	1	1	1	0	-1	-1	2	1	-1	2	0	-2	-1	1	0	2	-1	0	0	0	0	0	-1	0	1	-1	3	-2	0	-1	1	1	-2	-1	0	2	2	0	0	-1	-2	0	-2	1	1	0	0	0	2	-1	0	-2	2	0	1	-2	2	-2	0	-1	0	1	1	1	0	0	-1	-2	-1	0	0	0	1	1	3	0	0	-1	-1	0	0	-1	0	1	-1	0	1	0	2	-3	0	-1	0	0	1	1	-1	0	-1	0	0	0	0	2	1	-1	1	0	1	0	0	-1	0	-1	-1	-1	0	1	0	1	0	0	0	1	-1	1	-1	1	-2	0	0	-1	1	1	0	1	0	-1	-1	0	-1	-1	-1	1	1	0	0	-1	-1	0	1	1	-1	2	0	0	0	0	-1	1	0	0	0	0	0	-1	0	0	1	1	-3	0	0	2	0	0	0	0	-1	0	0	0	-1	1	1	0	0	-2	1	1	-1	0	0	1	-1	-1	1	1	0	0	-1	0	1	-1	1	-2	0	2	2	-1	-2	-2	2	1	1	1	0	0	-1	-1	0	0	-1	0	1	-1	1	1	-1	-2	0	0	2	2	0	-2	-1	-2	-1	1	1	0	1	1	1	0	0	-1	0	1	-1	0	-1	1	-1	2	-2	1	-1	
[7 6 2 1 1]	1	1	0	-1	0	0	-1	-1	1	0	1	0	-1	0	-1	0	-1	0	0	1	0	1	1	0	0	-1	1	0	1	-1	2	-1	-1	0	0	0	-1	0	1	-1	1	0	1	-1	0	1	-1	0	0	0	1	1	0	0	-1	0	0	0	0	0	1	0	-1	-1	-1	0	2	-1	1	-1	0	1	0	0	0	-2	0	-1	0	0	0	1	-1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	-1	-1	-1	0	0	1	0	1	0	0	0	1	1	-1	0	0	1	1	0	0	1	0	-1	-1	0	-1	0	0	-1	0	1	0	0	-1	-1	1	0	1	0	0	0	0	0	1	-1	-1	0	1	0	0	-1	0	-1	-1	1	0	-1	0	-1	0	0	0	-1	1	1	1	1	0	0	0	-1	1	1	0	-1	0	1	1	0	-1	-1	-1	1	1	0	0	-1	-1	0	1	1	-1	0	2	0	0	0	1	-1	0	0	0	0	0	1	0	0	-1	-1	-1	0	0	0	0	0	0	0	-1	0	0	0	1	-1	-1	0	0	0	-1	-1	-1	0	0	-1	1	1	1	1	0	0	-1	-2	-1	1	1	0	0	0	0	-1	0	0	0	1	1	1	0	0	-1	-1	0	0	1	0	1	-1	1	1	-1	0	0	0	0	0	0	0	1	0	-1	1	-1	0	-1	-1	-1	0	0	1	0	-1	1	2	1	-1	-1	0	0	1	1	
[7 6 1 1 1 1]	1	3	2	3	-2	0	1	-3	-3	0	-1	0	-1	0	3	0	1	0	0	1	0	3	1	2	0	-1	-1	0	1	-1	4	-1	-3	0	0	0	-1	-2	-3	-3	1	0	3	-1	-2	5	3	-6	0	-2	3	1	0	2	3	0	0	0	0	0	3	0	1	3	-1	-2	0	3	-3	1	-2	-1	0	2	2	4	0	-1	-2	0	-2	-3	-3	0	0	0	2	-1	0	-2	2	0	-3	-2	2	2	0	-1	0	5	1	1	0	0	3	-2	-1	0	0	0	1	-3	-1	0	0	3	-1	0	0	3	0	1	3	0	1	0	2	1	0	-1	0	0	1	1	3	0	-1	0	0	0	0	-2	-3	-1	1	0	1	0	0	-1	0	3	3	3	0	1	0	-3	0	0	0	-3	-1	-3	-1	-3	-2	0	0	3	-3	-3	0	1	0	-1	-1	0	-1	-1	3	1	1	0	0	-1	-1	0	1	1	-1	2	0	0	0	0	-1	-3	0	0	0	0	0	3	0	0	1	1	1	0	0	2	0	0	0	0	3	0	0	0	-1	1	1	0	0	-2	-3	-3	-1	0	0	1	3	3	1	1	0	0	-1	-4	-3	3	1	2	0	2	2	-1	-2	-2	2	1	1	-3	0	0	-1	-1	0	0	-1	0	1	-1	-3	-3	-5	-2	0	0	2	2	0	-2	3	6	3	-3	-3	0	-3	-3	1	0	0	3	0	-3	-5	-4	-1	1	3	2	-2	-3	-1	
